#time 1Hz  2Hz      5Hz      10Hz     20Hz 
35040000 0.968583 0.876307 0.309017 -0.809017 0.309017
35060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
35080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
35100000 0.809017 0.309017 -1.000000 1.000000 1.000000
35120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
35140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
35160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
35180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
35200000 0.309017 -0.809017 1.000000 1.000000 1.000000
35220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
35240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
35260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
35280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
3.530000e+07 -0.309017 -0.809017 -1.000000 1.000000 1.000000
35320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
35340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
35360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
35380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
35400000 -0.809017 0.309017 1.000000 1.000000 1.000000
35420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
35440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
35460000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
3.548000e+07 -0.992115 0.968583 -0.809017 0.309017 -0.809017
35500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
35520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
35540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
35560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
35580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
35600000 -0.809017 0.309017 1.000000 1.000000 1.000000
35620000 -0.728969 0.062791 0.809017 0.309017 -0.809017
35640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
35660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
35680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
35700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
35720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
35740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
35760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
35780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
3.580000e+07 0.309017 -0.809017 1.000000 1.000000 1.000000
35820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
35840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
35860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
35880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
35900000 0.809017 0.309017 -1.000000 1.000000 1.000000
35920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
35940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
35960000 0.968583 0.876307 0.309017 -0.809017 0.309017
3.598000e+07 0.992115 0.968583 0.809017 0.309017 -0.809017
36000000 1.000000 1.000000 1.000000 1.000000 1.000000
36020000 0.992115 0.968583 0.809017 0.309017 -0.809017
36040000 0.968583 0.876307 0.309017 -0.809017 0.309017
36060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
36080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
36100000 0.809017 0.309017 -1.000000 1.000000 1.000000
36120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
36140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
36160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
36180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
36200000 0.309017 -0.809017 1.000000 1.000000 1.000000
36220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
36240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
36260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
36280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
3.630000e+07 -0.309017 -0.809017 -1.000000 1.000000 1.000000
36320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
36340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
36360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
36380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
36400000 -0.809017 0.309017 1.000000 1.000000 1.000000
36420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
36440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
36460000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
3.648000e+07 -0.992115 0.968583 -0.809017 0.309017 -0.809017
36500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
36520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
36540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
36560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
36580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
36600000 -0.809017 0.309017 1.000000 1.000000 1.000000
36620000 -0.728969 0.062791 0.809017 0.309017 -0.809017
36640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
36660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
36680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
36700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
36720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
36740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
36760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
36780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
3.680000e+07 0.309017 -0.809017 1.000000 1.000000 1.000000
36820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
36840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
36860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
36880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
36900000 0.809017 0.309017 -1.000000 1.000000 1.000000
36920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
36940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
36960000 0.968583 0.876307 0.309017 -0.809017 0.309017
3.698000e+07 0.992115 0.968583 0.809017 0.309017 -0.809017
37000000 1.000000 1.000000 1.000000 1.000000 1.000000
37020000 0.992115 0.968583 0.809017 0.309017 -0.809017
37040000 0.968583 0.876307 0.309017 -0.809017 0.309017
37060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
37080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
37100000 0.809017 0.309017 -1.000000 1.000000 1.000000
37120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
37140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
37160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
37180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
37200000 0.309017 -0.809017 1.000000 1.000000 1.000000
37220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
37240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
37260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
37280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
3.730000e+07 -0.309017 -0.809017 -1.000000 1.000000 1.000000
37320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
37340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
37360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
37380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
37400000 -0.809017 0.309017 1.000000 1.000000 1.000000
37420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
37440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
37460000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
3.748000e+07 -0.992115 0.968583 -0.809017 0.309017 -0.809017
37500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
37520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
37540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
37560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
37580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
37600000 -0.809017 0.309017 1.000000 1.000000 1.000000
37620000 -0.728969 0.062791 0.809017 0.309017 -0.809017
37640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
37660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
37680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
37700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
37720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
37740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
37760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
37780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
3.780000e+07 0.309017 -0.809017 1.000000 1.000000 1.000000
37820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
37840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
37860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
37880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
37900000 0.809017 0.309017 -1.000000 1.000000 1.000000
37920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
37940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
37960000 0.968583 0.876307 0.309017 -0.809017 0.309017
3.798000e+07 0.992115 0.968583 0.809017 0.309017 -0.809017
38000000 1.000000 1.000000 1.000000 1.000000 1.000000
38020000 0.992115 0.968583 0.809017 0.309017 -0.809017
38040000 0.968583 0.876307 0.309017 -0.809017 0.309017
38060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
38080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
38100000 0.809017 0.309017 -1.000000 1.000000 1.000000
38120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
38140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
38160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
38180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
38200000 0.309017 -0.809017 1.000000 1.000000 1.000000
38220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
38240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
38260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
38280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
3.830000e+07 -0.309017 -0.809017 -1.000000 1.000000 1.000000
38320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
38340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
38360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
38380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
38400000 -0.809017 0.309017 1.000000 1.000000 1.000000
38420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
38440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
38460000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
3.848000e+07 -0.992115 0.968583 -0.809017 0.309017 -0.809017
38500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
38520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
38540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
38560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
38580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
38600000 -0.809017 0.309017 1.000000 1.000000 1.000000
38620000 -0.728969 0.062791 0.809017 0.309017 -0.809017
38640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
38660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
38680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
38700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
38720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
38740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
38760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
38780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
3.880000e+07 0.309017 -0.809017 1.000000 1.000000 1.000000
38820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
38840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
38860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
38880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
38900000 0.809017 0.309017 -1.000000 1.000000 1.000000
38920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
38940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
38960000 0.968583 0.876307 0.309017 -0.809017 0.309017
3.898000e+07 0.992115 0.968583 0.809017 0.309017 -0.809017
39000000 1.000000 1.000000 1.000000 1.000000 1.000000
39020000 0.992115 0.968583 0.809017 0.309017 -0.809017
39040000 0.968583 0.876307 0.309017 -0.809017 0.309017
39060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
39080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
39100000 0.809017 0.309017 -1.000000 1.000000 1.000000
39120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
39140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
39160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
39180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
39200000 0.309017 -0.809017 1.000000 1.000000 1.000000
39220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
39240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
39260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
39280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
3.930000e+07 -0.309017 -0.809017 -1.000000 1.000000 1.000000
39320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
39340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
39360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
39380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
39400000 -0.809017 0.309017 1.000000 1.000000 1.000000
39420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
39440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
39460000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
3.948000e+07 -0.992115 0.968583 -0.809017 0.309017 -0.809017
39500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
39520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
39540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
39560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
39580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
39600000 -0.809017 0.309017 1.000000 1.000000 1.000000
39620000 -0.728969 0.062791 0.809017 0.309017 -0.809017
39640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
39660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
39680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
39700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
39720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
39740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
39760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
39780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
3.980000e+07 0.309017 -0.809017 1.000000 1.000000 1.000000
39820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
39840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
39860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
39880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
39900000 0.809017 0.309017 -1.000000 1.000000 1.000000
39920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
39940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
39960000 0.968583 0.876307 0.309017 -0.809017 0.309017
3.998000e+07 0.992115 0.968583 0.809017 0.309017 -0.809017
40000000 1.000000 1.000000 1.000000 1.000000 1.000000
40020000 0.992115 0.968583 0.809017 0.309017 -0.809017
40040000 0.968583 0.876307 0.309017 -0.809017 0.309017
40060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
40080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
40100000 0.809017 0.309017 -1.000000 1.000000 1.000000
40120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
40140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
40160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
40180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
40200000 0.309017 -0.809017 1.000000 1.000000 1.000000
40220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
40240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
40260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
40280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
4.030000e+07 -0.309017 -0.809017 -1.000000 1.000000 1.000000
40320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
40340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
40360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
40380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
40400000 -0.809017 0.309017 1.000000 1.000000 1.000000
40420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
40440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
40460000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
4.048000e+07 -0.992115 0.968583 -0.809017 0.309017 -0.809017
40500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
40520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
40540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
40560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
40580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
40600000 -0.809017 0.309017 1.000000 1.000000 1.000000
40620000 -0.728969 0.062791 0.809017 0.309017 -0.809017
40640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
40660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
40680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
40700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
40720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
40740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
40760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
40780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
4.080000e+07 0.309017 -0.809017 1.000000 1.000000 1.000000
40820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
40840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
40860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
40880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
40900000 0.809017 0.309017 -1.000000 1.000000 1.000000
40920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
40940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
40960000 0.968583 0.876307 0.309017 -0.809017 0.309017
4.098000e+07 0.992115 0.968583 0.809017 0.309017 -0.809017
41000000 1.000000 1.000000 1.000000 1.000000 1.000000
41020000 0.992115 0.968583 0.809017 0.309017 -0.809017
41040000 0.968583 0.876307 0.309017 -0.809017 0.309017
41060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
41080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
41100000 0.809017 0.309017 -1.000000 1.000000 1.000000
41120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
41140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
41160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
41180000 0.425779 -0.637424 0.809017 0.309017 -0.809017
41200000 0.309017 -0.809017 1.000000 1.000000 1.000000
41220000 0.187381 -0.929776 0.809017 0.309017 -0.809017
41240000 0.062791 -0.992115 0.309017 -0.809017 0.309017
41260000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
41280000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
4.130000e+07 -0.309017 -0.809017 -1.000000 1.000000 1.000000
41320000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
41340000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
41360000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
41380000 -0.728969 0.062791 0.809017 0.309017 -0.809017
41400000 -0.809017 0.309017 1.000000 1.000000 1.000000
41420000 -0.876307 0.535827 0.809017 0.309017 -0.809017
41440000 -0.929776 0.728969 0.309017 -0.809017 0.309017
41460000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
4.148000e+07 -0.992115 0.968583 -0.809017 0.309017 -0.809017
41500000 -1.000000 1.000000 -1.000000 1.000000 1.000000
41520000 -0.992115 0.968583 -0.809017 0.309017 -0.809017
41540000 -0.968583 0.876307 -0.309017 -0.809017 0.309017
41560000 -0.929776 0.728969 0.309017 -0.809017 0.309017
41580000 -0.876307 0.535827 0.809017 0.309017 -0.809017
41600000 -0.809017 0.309017 1.000000 1.000000 1.000000
41620000 -0.728969 0.062791 0.809017 0.309017 -0.809017
41640000 -0.637424 -0.187381 0.309017 -0.809017 0.309017
41660000 -0.535827 -0.425779 -0.309017 -0.809017 0.309017
41680000 -0.425779 -0.637424 -0.809017 0.309017 -0.809017
41700000 -0.309017 -0.809017 -1.000000 1.000000 1.000000
41720000 -0.187381 -0.929776 -0.809017 0.309017 -0.809017
41740000 -0.062791 -0.992115 -0.309017 -0.809017 0.309017
41760000 0.062791 -0.992115 0.309017 -0.809017 0.309017
41780000 0.187381 -0.929776 0.809017 0.309017 -0.809017
4.180000e+07 0.309017 -0.809017 1.000000 1.000000 1.000000
41820000 0.425779 -0.637424 0.809017 0.309017 -0.809017
41840000 0.535827 -0.425779 0.309017 -0.809017 0.309017
41860000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
41880000 0.728969 0.062791 -0.809017 0.309017 -0.809017
41900000 0.809017 0.309017 -1.000000 1.000000 1.000000
41920000 0.876307 0.535827 -0.809017 0.309017 -0.809017
41940000 0.929776 0.728969 -0.309017 -0.809017 0.309017
41960000 0.968583 0.876307 0.309017 -0.809017 0.309017
4.198000e+07 0.992115 0.968583 0.809017 0.309017 -0.809017
42000000 1.000000 1.000000 1.000000 1.000000 1.000000
42020000 0.992115 0.968583 0.809017 0.309017 -0.809017
42040000 0.968583 0.876307 0.309017 -0.809017 0.309017
42060000 0.929776 0.728969 -0.309017 -0.809017 0.309017
42080000 0.876307 0.535827 -0.809017 0.309017 -0.809017
42100000 0.809017 0.309017 -1.000000 1.000000 1.000000
42120000 0.728969 0.062791 -0.809017 0.309017 -0.809017
42140000 0.637424 -0.187381 -0.309017 -0.809017 0.309017
42160000 0.535827 -0.425779 0.309017 -0.809017 0.309017
